id,id_Date,Date,PKod,Pgroup,Pname,Pquantity,pce_zn,pwa_zn,pce_sn,pwa_sn,pce_sb,pwa_sb,pudzsb,pmarza,pmarzajedn,pkwmarza,pudzmarza,id
16462,278,01/10/2018,5123,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 450 ML SMIE-WISN,2,6.09,12.18,8.28,16.56,8.69,17.38,0.02,26.45,2.19,4.38,0.02,
16463,278,01/10/2018,5611,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ CAFFE 900 ML,4,11.92,47.68,13.79,55.16,14.48,57.92,0.06,13.56,1.87,7.48,0.04,
16464,278,01/10/2018,5442,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ MIETA 450 ML,1,6.38,6.38,8.56,8.56,8.99,8.99,0.01,25.47,2.18,2.18,0.01,
16465,278,01/10/2018,9125,ICE_CREAMS_FROZEN,LODY KAKTUS,5,1.46,7.3,1.99,9.95,2.09,10.45,0.01,26.63,0.53,2.65,0.01,
16466,278,01/10/2018,9951,ICE_CREAMS_FROZEN,LODY KAKTUS 45ML,8,1.2,9.6,1.61,12.88,1.69,13.52,0.01,25.47,0.41,3.28,0.02,
16467,278,01/10/2018,9990,ICE_CREAMS_FROZEN,LODY KAKTUS NESTLA 100ML,21,1.12,23.52,1.61,33.81,1.69,35.49,0.04,30.43,0.49,10.29,0.06,
16468,278,01/10/2018,9914,ICE_CREAMS_FROZEN,LODY KARMEL 50 ML,11,0.01,0.11,0.94,10.34,0.99,10.89,0.01,98.94,0.93,10.23,0.06,
16469,278,01/10/2018,9612,ICE_CREAMS_FROZEN,LODY KIBICA 110 ML,5,2.52,12.6,3.51,17.55,3.69,18.45,0.02,28.21,0.99,4.95,0.03,
16470,278,01/10/2018,7256,DRINK_JUICE,LODY KOKTAILOWE 400 ML,5,3.9,19.5,5.2,26,5.46,27.3,0.03,25,1.3,6.5,0.04,
16471,278,01/10/2018,9540,ICE_CREAMS_FROZEN,LODY KOKTAJLOWE KUKULKA,23,0.56,12.95,3.8,87.4,3.99,91.77,0.09,85.18,3.24,74.45,0.4,
16472,278,01/10/2018,7083,ICE_CREAMS_FROZEN,LODY MAGNUM 88 G,2,4.29,8.58,5.7,11.4,5.99,11.98,0.01,24.74,1.41,2.82,0.02,
16473,278,01/10/2018,13006,ICE_CREAMS_FROZEN,LODY MAGNUM CLASSIC,5,4.29,21.45,5.7,28.5,5.99,29.95,0.03,24.74,1.41,7.05,0.04,
16474,278,01/10/2018,4896,ICE_CREAMS_FROZEN,LODY MAXX POP,7,0.9,6.3,1.13,7.91,1.19,8.33,0.01,20.35,0.23,1.61,0.01,
16475,278,01/10/2018,9275,ICE_CREAMS_FROZEN,LODY NESQUIK 43 ML,12,1.12,13.44,1.61,19.32,1.69,20.28,0.02,30.43,0.49,5.88,0.03,
16476,278,01/10/2018,12333,ICE_CREAMS_FROZEN,LODY PINGWINY  MLYNARCZYK B/POL,5,0.66,3.3,0.9,4.5,0.95,4.75,0,26.67,0.24,1.2,0.01,
16477,278,01/10/2018,9866,ICE_CREAMS_FROZEN,LODY PIRULO BANANI 45 ML,2,1.15,2.3,1.7,3.4,1.79,3.58,0,32.35,0.55,1.1,0.01,
16478,278,01/10/2018,9407,ICE_CREAMS_FROZEN,LODY PRINCESSA KOKOS 95 ML,1,2.66,2.66,3.65,3.65,3.83,3.83,0,27.12,0.99,0.99,0.01,
16479,278,01/10/2018,9921,ICE_CREAMS_FROZEN,LODY PYSZNE 220 ML,14,1.59,22.26,2.06,28.82,2.16,30.28,0.03,22.76,0.47,6.56,0.04,
16480,278,01/10/2018,12276,ICE_CREAMS_FROZEN,LODY ROLADA CASSATE WANILIA WISNIA,2,6.72,13.44,9.51,19.02,9.99,19.98,0.02,29.34,2.79,5.58,0.03,
16481,278,01/10/2018,1795,ICE_CREAMS_FROZEN,LODY ROZEK,1,1.35,1.35,1.9,1.9,1.99,1.99,0,28.95,0.55,0.55,0,
16482,278,01/10/2018,1796,ICE_CREAMS_FROZEN,LODY ROZEK AGAT,2,1.35,2.7,1.9,3.8,1.99,3.98,0,28.95,0.55,1.1,0.01,
16483,278,01/10/2018,7233,ICE_CREAMS_FROZEN,LODY ROZEK JAK DAWNIEJ,1,3,3,3.8,3.8,3.99,3.99,0,21.05,0.8,0.8,0,
16484,278,01/10/2018,7561,ICE_CREAMS_FROZEN,LODY ROZEK JAK DAWNIEJ 180 ML,1,2.87,2.87,3.8,3.8,3.99,3.99,0,24.47,0.93,0.93,0.01,
16485,278,01/10/2018,8098,ICE_CREAMS_FROZEN,LODY ROZEK MLYNARCZYK,2,1,2,1.7,3.4,1.79,3.58,0,41.18,0.7,1.4,0.01,
16486,278,01/10/2018,15496,ICE_CREAMS_FROZEN,LODY ROZEK NORDIS,11,1.66,18.26,2.28,25.08,2.39,26.29,0.03,27.19,0.62,6.82,0.04,
16487,278,01/10/2018,15614,ICE_CREAMS_FROZEN,LODY ROZEK SMIETANA 110 ML,4,1.37,5.48,1.9,7.6,1.99,7.96,0.01,27.89,0.53,2.12,0.01,
16488,278,01/10/2018,5120,ICE_CREAMS_FROZEN,LODY SORBET 450 ML,2,6.38,12.76,6.89,13.78,7.24,14.47,0.01,7.4,0.51,1.02,0.01,
16489,278,01/10/2018,9224,ICE_CREAMS_FROZEN,LODY TORTUFFO CZEKOLADA,2,2.35,4.7,3.22,6.44,3.38,6.76,0.01,27.02,0.87,1.74,0.01,
16490,278,01/10/2018,6982,ICE_CREAMS_FROZEN,LODY TWISTER BLACK,2,1.58,3.16,1.9,3.8,1.99,3.98,0,16.84,0.32,0.64,0,
16491,278,01/10/2018,7302,COFFEE TEA,LOPTON PIRAMIDKA CYTRYNA 10 SZT,3,2.59,7.77,3.24,9.72,3.99,11.97,0.01,20.06,0.65,1.95,0.01,
16492,278,01/10/2018,9050,GENERAL,LOWICZ DZEM CZEKO BRZOSKWINIA 250 G,1,4.9,4.9,7.4,7.4,7.99,7.99,0.01,33.78,2.5,2.5,0.01,
16493,278,01/10/2018,10324,GENERAL_FOOD,LOWICZ DZEM MALINOWY N/S? 280 G,1,2.81,2.81,3.88,3.88,4.19,4.19,0,27.58,1.07,1.07,0.01,
16494,278,01/10/2018,8609,CANNED_PATE,LOWICZ DZEM TRUSKAWKOWY N/S?,1,2.81,2.81,3.88,3.88,4.19,4.19,0,27.58,1.07,1.07,0.01,
16495,278,01/10/2018,8610,CANNED_PATE,LOWICZ DZEM WISNIA N/S?/,3,2.78,8.34,4.03,12.09,4.35,13.05,0.01,31.02,1.25,3.75,0.02,
16496,278,01/10/2018,10132,DRINK_JUICE,LOWICZ SOS 350 G POMIDOR+BOCZEK,1,1.84,1.84,3.14,3.14,3.39,3.39,0,41.4,1.3,1.3,0.01,
16497,278,01/10/2018,14758,GROATS_RICE_PASTA,LUBELLA FIT PIORA 400G,1,2.69,2.69,3.8,3.8,3.99,3.99,0,29.21,1.11,1.11,0.01,
16498,278,01/10/2018,1999,CHEMISTRY,LUDWIK D/NACZYN 1L MIETOW,1,3.99,3.99,5.68,5.68,6.99,6.99,0.01,29.75,1.69,1.69,0.01,
16499,278,01/10/2018,14685,CHEMISTRY,LUDWIK D/NACZYN BALSAM 500ML,1,2.25,2.25,3.22,3.22,3.96,3.96,0,30.12,0.97,0.97,0.01,
16500,278,01/10/2018,9635,CHEMISTRY,LUDWIK MLECZKO DO CZYSZCZENIA 300 ML,1,2.99,2.99,4.28,4.28,5.26,5.26,0.01,30.14,1.29,1.29,0.01,
16501,278,01/10/2018,18613,DAIRY_CHESSE,?ACIATY SEKEK SMIETANKOWY 135 G,18,1.72,30.96,2.66,47.88,2.79,50.22,0.05,35.34,0.94,16.92,0.09,
16502,278,01/10/2018,17630,DAIRY_CHESSE,?ACIATY SEREK Z CEBULA I SZCZ_135G,8,1.76,14.09,2.66,21.28,2.79,22.32,0.02,33.79,0.9,7.19,0.04,
16503,278,01/10/2018,10181,DAIRY_CHESSE,?ACIATY SEREK Z ?OSOSIEM 135 G,1,2.06,2.06,3.04,3.04,3.19,3.19,0,32.24,0.98,0.98,0.01,
16504,278,01/10/2018,10597,BREAD,M BULKA Z RODZYNKAMI,20,1.51,30.24,1.84,36.8,1.99,39.8,0.04,17.83,0.33,6.56,0.04,
16505,278,01/10/2018,10327,BREAD,M CHLEB DUZY KROJONY,14,4.31,60.35,4.95,69.31,5.2,72.8,0.07,12.93,0.64,8.96,0.05,
16506,278,01/10/2018,9435,BREAD,M CHLEB MALY,111.1,2.44,271.43,2.95,327.99,3.1,344.41,0.35,17.24,0.51,56.56,0.31,
16507,278,01/10/2018,9436,BREAD,M CHLEB MALY KROJONY,389.5,2.73,1064.16,3.13,1219.79,3.29,1282.11,1.29,12.76,0.4,155.63,0.84,
16508,278,01/10/2018,9437,BREAD,M CHLEB RAZOWY,95,3.58,340.14,4.47,424.97,4.69,445.87,0.45,19.96,0.89,84.83,0.46,
16509,278,01/10/2018,12118,BREAD,M CHLEB RUSTYKALNY,30,2.65,79.54,3.32,99.6,3.49,104.74,0.11,20.14,0.67,20.06,0.11,
16510,278,01/10/2018,18555,GENERAL_FOOD,MAJONEZ 180 G PEGAZ,5,2.04,10.2,2.77,13.85,2.99,14.95,0.02,26.35,0.73,3.65,0.02,
16511,278,01/10/2018,17634,DAIRY_CHESSE,MAJONEZ 280 G FAMILIJNY,6,1.72,10.32,2.31,13.86,2.49,14.94,0.02,25.54,0.59,3.54,0.02,
16512,278,01/10/2018,16839,SPICES,MAK 250 G HELIO,1,1.6,1.6,4.23,4.23,4.44,4.44,0,62.17,2.63,2.63,0.01,
16513,278,01/10/2018,10198,GENERAL,MAK EKOMAK 500 G SWIDERKI,5,1.75,8.75,2.56,12.8,2.69,13.45,0.01,31.64,0.81,4.05,0.02,
16514,278,01/10/2018,7706,GROATS_RICE_PASTA,MAK LUBELLA KLKA MINI 400 G,1,2.59,2.59,3.8,3.8,3.99,3.99,0,31.84,1.21,1.21,0.01,
16515,278,01/10/2018,1268,GROATS_RICE_PASTA,MAK SULMA NITKA ROSOLOWA 400G,3,2.11,6.33,2.85,8.55,2.99,8.97,0.01,25.96,0.74,2.22,0.01,
16516,278,01/10/2018,2556,GROATS_RICE_PASTA,MAK SULMA NITKA SPAGHETTI 500G,10,2.41,24.1,3.42,34.2,3.59,35.9,0.04,29.53,1.01,10.1,0.05,
16517,278,01/10/2018,7389,GENERAL,MAK SULMA PAPPARDELE 320 G,4,2.39,9.56,3.48,13.92,3.65,14.6,0.01,31.32,1.09,4.36,0.02,
16518,278,01/10/2018,8705,GROATS_RICE_PASTA,MAK ZLOTY LAN 500G  PENE,1,1.09,1.09,1.7,1.7,1.79,1.79,0,35.88,0.61,0.61,0,
16519,278,01/10/2018,7703,GROATS_RICE_PASTA,MAK ZLOTY LAN KOLANKO DUZE 500 G,6,1.08,6.49,1.7,10.2,1.79,10.74,0.01,36.37,0.62,3.71,0.02,
16520,278,01/10/2018,7704,GROATS_RICE_PASTA,MAK ZLOTY LAN MUSZELKA 500 G,8,1.09,8.72,1.7,13.6,1.79,14.32,0.01,35.88,0.61,4.88,0.03,
16521,278,01/10/2018,83,GROATS_RICE_PASTA,MAK ZLOTY LAN NITKA DOMOWA 250,16,1.01,16.16,1.7,27.2,1.79,28.64,0.03,40.59,0.69,11.04,0.06,
16522,278,01/10/2018,1249,GROATS_RICE_PASTA,MAK ZLOTY LAN SWIDERKI 500 G,3,1,3,1.7,5.1,1.79,5.37,0.01,41.18,0.7,2.1,0.01,
16523,278,01/10/2018,8419,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAK/LUBELLA KOKARDA 400G,8,2.69,21.52,3.8,30.4,3.99,31.92,0.03,29.21,1.11,8.88,0.05,
16524,278,01/10/2018,7820,GENERAL_FOOD,MAK/LUBELLA SWIDEREK DUZY 20,3,2.69,8.07,3.8,11.4,3.99,11.97,0.01,29.21,1.11,3.33,0.02,
16525,278,01/10/2018,3532,GROATS_RICE_PASTA,MAKA EXTRA WYPIEK BASIA 1 KG,2,2.92,5.84,3.8,7.6,3.99,7.98,0.01,23.16,0.88,1.76,0.01,
16526,278,01/10/2018,8336,GENERAL,MAKA KASZTANOWA 200G,1,8.44,8.44,11.11,11.11,11.67,11.67,0.01,24.03,2.67,2.67,0.01,
16527,278,01/10/2018,2755,GROATS_RICE_PASTA,MAKA KOSZALINSKA  STOISLAW 1KG,3,1.85,5.55,2.47,7.41,2.59,7.77,0.01,25.1,0.62,1.86,0.01,
16528,278,01/10/2018,16058,GROATS_RICE_PASTA,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,1,1.36,1.36,2.2,2.2,2.31,2.31,0,38.18,0.84,0.84,0,
16529,278,01/10/2018,8339,GROATS_RICE_PASTA,MAKA KRUPCZATKA 1KG STOISLAW,1,1.96,1.96,2.66,2.66,2.79,2.79,0,26.32,0.7,0.7,0,
16530,278,01/10/2018,370,GROATS_RICE_PASTA,MAKA TORTOWA 1KG STOISLAW,2,2.06,4.12,2.79,5.58,2.93,5.86,0.01,26.16,0.73,1.46,0.01,
16531,278,01/10/2018,16553,GROATS_RICE_PASTA,MAKA TORTOWA BASIA 1 KG,22,1.93,42.46,2.66,58.52,2.79,61.38,0.06,27.44,0.73,16.06,0.09,
16532,278,01/10/2018,15950,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,11,1.2,13.2,1.7,18.7,1.79,19.69,0.02,29.41,0.5,5.5,0.03,
16533,278,01/10/2018,372,GROATS_RICE_PASTA,MAKA WROCLAWSKA 1KG STOISLAW,5,1.85,9.25,2.47,12.35,2.59,12.95,0.01,25.1,0.62,3.1,0.02,
16534,278,01/10/2018,16559,GROATS_RICE_PASTA,MAKA WROCLAWSKA BASIA 1 KG,8,1.93,15.44,2.56,20.48,2.69,21.52,0.02,24.61,0.63,5.04,0.03,
16535,278,01/10/2018,15951,GROATS_RICE_PASTA,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,11,1.11,12.21,1.61,17.71,1.69,18.59,0.02,31.06,0.5,5.5,0.03,
16536,278,01/10/2018,3276,GROATS_RICE_PASTA,MAKA ZIEMNIACZANA 1KG,5,3.56,17.8,4.62,23.1,4.99,24.95,0.03,22.94,1.06,5.3,0.03,
16537,278,01/10/2018,1247,GENERAL_FOOD,MAKA ZIEMNIACZANA 500G,3,1.59,4.77,2.77,8.31,2.99,8.97,0.01,42.6,1.18,3.54,0.02,
16538,278,01/10/2018,10271,GROATS_RICE_PASTA,MAKARON ABAK BABUNI 250G 2 JAJ,6,1.49,8.94,2.2,13.2,2.31,13.86,0.01,32.27,0.71,4.26,0.02,
16539,278,01/10/2018,8784,GROATS_RICE_PASTA,MAKARON CZANIECKI 250 G NITECZKA WALCOW,11,1.99,21.89,3.8,41.8,3.99,43.89,0.04,47.63,1.81,19.91,0.11,
16540,278,01/10/2018,169,GROATS_RICE_PASTA,MAKARON CZANIECKI 250G SWOJSKI,48,1.98,95.04,2.85,136.8,2.99,143.52,0.14,30.53,0.87,41.76,0.23,
16541,278,01/10/2018,18920,GROATS_RICE_PASTA,MAKARON CZANIECKI GNIAZDKO 2,6,3.91,23.46,5.7,34.2,5.99,35.94,0.04,31.4,1.79,10.74,0.06,
16542,278,01/10/2018,16887,GROATS_RICE_PASTA,MAKARON CZANIECKI NITECZKA WALCOW/ 500GR,2,4.08,8.16,5.7,11.4,5.99,11.98,0.01,28.42,1.62,3.24,0.02,
16543,278,01/10/2018,78,GROATS_RICE_PASTA,MAKARON CZANIECKI RYZOWY 250 G,20,2.32,46.4,3.32,66.4,3.49,69.8,0.07,30.12,1,20,0.11,
16544,278,01/10/2018,9008,GROATS_RICE_PASTA,MAKARON EXQUISIT 500G,1,4.75,4.75,6.37,6.37,6.69,6.69,0.01,25.43,1.62,1.62,0.01,
16545,278,01/10/2018,9882,GROATS_RICE_PASTA,MAKARON LITERKI 250 G POLMAK,4,1.87,7.48,2.68,10.72,2.81,11.24,0.01,30.22,0.81,3.24,0.02,
16546,278,01/10/2018,77,GROATS_RICE_PASTA,MAKARON NITKA CIETA 500G LUBELLA,1,2.37,2.37,3.8,3.8,3.99,3.99,0,37.63,1.43,1.43,0.01,
16547,278,01/10/2018,13278,GROATS_RICE_PASTA,MAKARON PIORA LUBELLA 400G,6,2.69,16.14,3.8,22.8,3.99,23.94,0.02,29.21,1.11,6.66,0.04,
16548,278,01/10/2018,5851,GROATS_RICE_PASTA,MAKARON POL MLYN 500 G SWIDEREK DURUM,3,3.49,10.47,4.75,14.25,4.99,14.97,0.02,26.53,1.26,3.78,0.02,
16549,278,01/10/2018,5848,GROATS_RICE_PASTA,MAKARON POL/MLYN SPAGHETTI 500G,3,3.49,10.47,4.75,14.25,4.99,14.97,0.02,26.53,1.26,3.78,0.02,
16550,278,01/10/2018,5372,GROATS_RICE_PASTA,MAKARON POLSKIE MLYNY 500G PENNE DURUM,5,3.49,17.45,4.75,23.75,4.99,24.95,0.03,26.53,1.26,6.3,0.03,
16551,278,01/10/2018,8612,GROATS_RICE_PASTA,MAKARON SARITA SWIDEREK 400G,2,1.4,2.8,2.43,4.86,2.55,5.1,0.01,42.39,1.03,2.06,0.01,
16552,278,01/10/2018,16116,GROATS_RICE_PASTA,MAKARON SULMA GNIAZDKA 400G,1,2.02,2.02,3.42,3.42,3.59,3.59,0,40.94,1.4,1.4,0.01,
16553,278,01/10/2018,15607,FISH,MAKRELA GRAAL W POMID 300G,3,4.83,14.49,6.75,20.25,7.09,21.27,0.02,28.44,1.92,5.76,0.03,
16554,278,01/10/2018,1057,FISH,MAKRELA WEDZONA,6.62,12.55,83.05,15.97,105.74,16.78,111.09,0.11,21.46,3.43,22.69,0.12,
16555,278,01/10/2018,3289,DAIRY_CHESSE,MAR DELMA EXT O SMAKI SMIET /450 G,3,2.25,6.75,2.97,8.91,3.12,9.36,0.01,24.24,0.72,2.16,0.01,
16556,278,01/10/2018,3344,OILS,MAR DELMA EXTRA 450 G,22,2.28,50.16,3.04,66.88,3.19,70.18,0.07,25,0.76,16.72,0.09,
16557,278,01/10/2018,6011,DAIRY_CHESSE,MAR DELMA EXTRA Z SOLA 450 G,2,2.28,4.56,3.32,6.64,3.49,6.98,0.01,31.33,1.04,2.08,0.01,
16558,278,01/10/2018,1366,OILS,MAR KASIA 250G,35,1.63,57.05,2.09,73.15,2.19,76.65,0.08,22.01,0.46,16.1,0.09,
16559,278,01/10/2018,16342,DAIRY_CHESSE,MAR NIEZBEDNA KOSTKA 250GR,42,1.02,42.64,1.32,55.44,1.39,58.38,0.06,23.09,0.3,12.8,0.07,
16560,278,01/10/2018,1362,OILS,MAR PALMA BIELMAR 250G Z MURZYNKIEM,24,1.69,40.63,2.18,52.32,2.29,54.96,0.06,22.34,0.49,11.69,0.06,
16561,278,01/10/2018,1336,OILS,MAR PYSZNY DUET 450,1,2.69,2.69,3.4,3.4,3.57,3.57,0,20.88,0.71,0.71,0,
16562,278,01/10/2018,2285,DAIRY_CHESSE,MAR SMAKOWITA 450 G,27,2.26,60.93,2.85,76.95,2.99,80.73,0.08,20.82,0.59,16.02,0.09,
16563,278,01/10/2018,1363,OILS,MAR SNIADANIOWA 450 G,2,2.19,4.38,3.13,6.26,3.29,6.58,0.01,30.03,0.94,1.88,0.01,
16564,278,01/10/2018,5401,OILS,MAR ZWYKLA 250G KRUSZWICA,48,1.3,62.27,1.7,81.6,1.79,85.92,0.09,23.69,0.4,19.33,0.1,
16565,278,01/10/2018,9241,ICE_CREAMS_FROZEN,MARCHEW KOSTKA 450G NORDIS,3,2.62,7.86,3.5,10.5,3.68,11.04,0.01,25.14,0.88,2.64,0.01,
16566,278,01/10/2018,4367,VEGETABLES,MARCHEW MINI CALA -NORDIS,4,4.36,17.42,5.93,23.7,6.22,24.88,0.03,26.5,1.57,6.28,0.03,
16567,278,01/10/2018,4097,GENERAL,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,2,1.92,3.83,3.05,6.1,3.29,6.58,0.01,37.21,1.14,2.27,0.01,
16568,278,01/10/2018,3609,ICE_CREAMS_FROZEN,MARCHEW Z GROSZKIWM 470 G SLON OGROD,10,1.81,18.1,2.95,29.5,3.19,31.9,0.03,38.64,1.14,11.4,0.06,
16569,278,01/10/2018,7807,SPICES,MARCO-POLP 18 ZIO? SW MATEUSZA 50 G,1,2.85,2.85,3.8,3.8,4.1,4.1,0,25,0.95,0.95,0.01,
16570,278,01/10/2018,5493,OILS,MARGARYNA NIEZB?DNA Z MAS?EM 500G,8,1.85,14.82,2.43,19.44,2.55,20.4,0.02,23.77,0.58,4.62,0.02,
16571,278,01/10/2018,3860,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MARMOLADA SLONECZNY OGROD 550 G,1,2.7,2.7,4.15,4.15,4.48,4.48,0,34.94,1.45,1.45,0.01,
16572,278,01/10/2018,2042,DAIRY_CHESSE,MASLANKA NATURALNA MRAGOWSKA,6,2.06,12.36,3.04,18.24,3.19,19.14,0.02,32.24,0.98,5.88,0.03,
16573,278,01/10/2018,11668,DAIRY_CHESSE,MASLANKA SREMSKA 1 L,40,1.95,78.16,2.75,110,2.89,115.6,0.12,28.95,0.8,31.84,0.17,
16574,278,01/10/2018,18769,DAIRY_CHESSE,MASLANKA TRUSK/1 L MLEKOWITA,5,2.62,13.1,3.44,17.19,3.61,18.05,0.02,23.79,0.82,4.09,0.02,
16575,278,01/10/2018,7493,DAIRY_CHESSE,MASLO KLAROWANE KOSTKA 200G,1,6.57,6.57,8.56,8.56,8.99,8.99,0.01,23.25,1.99,1.99,0.01,
16576,278,01/10/2018,19578,OILS,MASLO ROSLINNE 250 G KRUSZ,1,1.96,1.96,2.58,2.58,2.71,2.71,0,24.03,0.62,0.62,0,
16577,278,01/10/2018,1618,CHEMISTRY,MASZYNKA POLSILVER,13,1.01,13.13,1.57,20.41,1.93,25.09,0.03,35.67,0.56,7.28,0.04,
16578,278,01/10/2018,6006,SWEETS,MENTOS RAINBOW 37_5 G,8,1.48,11.84,2.35,18.8,2.89,23.12,0.02,37.02,0.87,6.96,0.04,
16579,278,01/10/2018,9484,CHEWING_GUM_LOLIPOPS,MENTOS STRONG MINT 38G,8,1.48,11.84,2.42,19.36,2.98,23.84,0.02,38.84,0.94,7.52,0.04,
16580,278,01/10/2018,4417,MEAT,METKA CEBULOWA KG,0.9,17.03,15.33,21.7,19.53,22.81,20.53,0.02,21.51,4.67,4.2,0.02,
16581,278,01/10/2018,3858,MEAT,METKA ?OSOSIOWA,1.515,10.85,16.44,13.73,20.8,14.42,21.85,0.02,20.96,2.88,4.36,0.02,
16582,278,01/10/2018,13300,ICE_CREAMS_FROZEN,MIESZANKA 7 SKL/CALFFOST,1,3.01,3.01,3.99,3.99,4.19,4.19,0,24.56,0.98,0.98,0.01,
16583,278,01/10/2018,10151,GENERAL,MIKUS KREM Z PALUSZKAMI 25 G,14,1.23,17.22,1.76,24.64,2.16,30.24,0.03,30.11,0.53,7.42,0.04,
16584,278,01/10/2018,19449,SWEETS,MILKA 100GR BIALA CZEKOLADA,4,2.27,9.09,3.65,14.6,4.49,17.96,0.02,37.74,1.38,5.51,0.03,
16585,278,01/10/2018,19448,SWEETS,MILKA 100GR YOGHURT,7,2.5,17.5,3.65,25.55,4.49,31.43,0.03,31.51,1.15,8.05,0.04,
16586,278,01/10/2018,9232,SWEETS,MILKA CZEK OREO 92 G,8,2.4,19.2,3.89,31.12,4.79,38.32,0.04,38.3,1.49,11.92,0.06,
16587,278,01/10/2018,8306,SWEETS,MILKA CZEK/NADZ 37 G,19,0.73,13.88,1.62,30.78,1.99,37.81,0.04,54.91,0.89,16.9,0.09,
16588,278,01/10/2018,6398,SWEETS,MILKA CZEK/TRUSKAW 100G,6,2.22,13.32,3.65,21.9,4.49,26.94,0.03,39.18,1.43,8.58,0.05,
16589,278,01/10/2018,4531,SWEETS,MILKA CZEKOL CHIPS 100 G,4,1.88,7.52,3.08,12.31,3.78,15.13,0.02,38.91,1.2,4.79,0.03,
16590,278,01/10/2018,16966,SWEETS,MILKA CZEKOL/100 G Z OREO,8,2.63,21.04,3.41,27.28,4.19,33.52,0.03,22.87,0.78,6.24,0.03,
16591,278,01/10/2018,257,SWEETS,MILKA CZEKOLADA BAKALIE 100G,2,1.88,3.76,3.41,6.82,4.19,8.38,0.01,44.87,1.53,3.06,0.02,
16592,278,01/10/2018,269,SWEETS,MILKA CZEKOLADA LACIATA 100G,5,2.5,12.5,3.41,17.05,4.19,20.95,0.02,26.69,0.91,4.55,0.02,
16593,278,01/10/2018,7468,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIOD WIELOKWIATOWY 220 G BASNIOWA PASI,1,3.9,3.9,5.58,5.58,5.86,5.86,0.01,30.11,1.68,1.68,0.01,
16594,278,01/10/2018,8637,VEGETABLES,MIX SA?AT 100 G,5,2.76,13.82,3.78,18.9,3.97,19.85,0.02,26.88,1.02,5.08,0.03,
16595,278,01/10/2018,9987,CHEMISTRY,MLECZKO CIF DO CZYSZCZENIA 540GR,1,7.43,7.43,10.62,10.62,13.06,13.06,0.01,30.04,3.19,3.19,0.02,
16596,278,01/10/2018,7502,CHEMISTRY,MLECZKO UNIWERSALNE 700GR HELP,1,2.32,2.32,3.33,3.33,4.09,4.09,0,30.33,1.01,1.01,0.01,
16597,278,01/10/2018,1822,DAIRY_CHESSE,MLEKO 1_5 L ML/ZAG,16,1.8,28.8,2.55,40.73,2.67,42.76,0.04,29.29,0.75,11.93,0.06,
16598,278,01/10/2018,2,DAIRY_CHESSE,MLEKO 3_2% MLECZ/ZAGRODA,33,1.82,60.03,2.66,87.78,2.79,92.07,0.09,31.61,0.84,27.75,0.15,
16599,278,01/10/2018,9640,DAIRY_CHESSE,MLEKO B/LAKTOZY 1_5 % 1 LITR MLEKPOL,5,2.41,12.05,3.18,15.9,3.34,16.7,0.02,24.21,0.77,3.85,0.02,
16600,278,01/10/2018,10211,DAIRY_CHESSE,MLEKO B/LAKTOZY 3_5 % 1 L,2,2.4,4.8,3.34,6.68,3.51,7.02,0.01,28.14,0.94,1.88,0.01,
16601,278,01/10/2018,8348,GENERAL,MLEKO KOKOSOWE 250 ML CZEKOLADA,3,3.4,10.2,4.48,13.44,4.7,14.1,0.01,24.11,1.08,3.24,0.02,
16602,278,01/10/2018,8349,GENERAL,MLEKO KOKOSOWE 250 ML TRUSKAWKA,2,3.4,6.8,4.48,8.96,4.7,9.4,0.01,24.11,1.08,2.16,0.01,
16603,278,01/10/2018,8874,DAIRY_CHESSE,MLEKO LACIATE 2%1L,7,1.94,13.58,2.75,19.25,2.89,20.23,0.02,29.45,0.81,5.67,0.03,
16604,278,01/10/2018,17331,DAIRY_CHESSE,MLEKO ?ACIATE 1 L JUNIOR,2,2.78,5.56,3.7,7.4,3.89,7.78,0.01,24.86,0.92,1.84,0.01,
16605,278,01/10/2018,9938,GENERAL_FOOD,MLEKO SMAKOWE 0_5 L POLMLEK,5,2.35,11.75,3.7,18.5,3.89,19.45,0.02,36.49,1.35,6.75,0.04,
16606,278,01/10/2018,9940,GENERAL_FOOD,MLEKO SMAKOWE 0_5 L POLMLEK,3,2.35,7.05,3.7,11.1,3.89,11.67,0.01,36.49,1.35,4.05,0.02,
16607,278,01/10/2018,11766,DAIRY_CHESSE,MLEKO SWIEZE SREM 1 L 2%,3,1.8,5.4,2.28,6.84,2.39,7.17,0.01,21.05,0.48,1.44,0.01,
16608,278,01/10/2018,8438,GENERAL,MOZZARELLA 125 G MINI,2,3.06,6.12,4.2,8.4,4.41,8.82,0.01,27.14,1.14,2.28,0.01,
